chi_over_kappa	current	noise	qfi_rate	noise_over_current_squared	inverse_qfi_rate
0.1334266586517303	0.03833522436993202	0.09226773566174835	0.03560534647793073	62.78470294873293	28.085669679407
0.1335266786357271	0.03839713534731224	0.09244343764563916	0.03565874781497751	62.70157322264215	28.04360952854258
0.133626698619724	0.03845910697506588	0.09261940267559379	0.03571218916801307	62.61863328914818	28.00164378877357
0.1337267186037207	0.0385211392901641	0.0927956311466332	0.03576567053703742	62.53588258414086	27.95977217774911
0.1338267385877175	0.03858323232962649	0.09297212345452927	0.03581919192205058	62.45332054562011	27.91799441417304
0.1339267585717143	0.03864538613052112	0.09314887999580661	0.03587275332305252	62.37094661368678	27.87631021779922
0.1340267785557111	0.03870760072996458	0.09332590116774384	0.03592635474004326	62.28876023053309	27.83471930942683
0.1341267985397079	0.03876987616512212	0.09350318736837529	0.0359799961730228	62.2067608404332	27.79322141089563
0.1342268185237047	0.03883221247320758	0.09368073899649242	0.03603367762199113	62.12494788973414	27.75181624508141
0.1343268385077016	0.03889460969148358	0.09385855645164543	0.03608739908694827	62.04332082684632	27.71050353589129
0.1344268584916983	0.03895706785726145	0.0940366401341446	0.03614116056789417	61.96187910223448	27.66928300825915
0.1345268784756951	0.03901958700790147	0.09421499044506242	0.0361949620648289	61.88062216840845	27.62815438814101
0.1346268984596919	0.03908216718081273	0.09439360778623433	0.03624880357775241	61.7995494799141	27.58711740251054
0.1347269184436887	0.03914480841345334	0.09457249256026086	0.03630268510666471	61.71866049332424	27.54617177935449
0.1348269384276855	0.03920751074333043	0.09475164517050909	0.03635660665156581	61.63795466722961	27.50531724766816
0.1349269584116823	0.03927027420800017	0.09493106602111388	0.03641056821245571	61.55743146222994	27.46455353745096
0.1350269783956791	0.03933309884506794	0.09511075551697992	0.03646456978933441	61.47709034092498	27.42388037970194
0.1351269983796759	0.03939598469218827	0.09529071406378281	0.03651861138220188	61.39693076790571	27.38329750641535
0.1352270183636727	0.03945893178706503	0.09547094206797123	0.03657269299105816	61.3169522097454	27.34280465057618
0.1353270383476695	0.03952194016745136	0.09565143993676783	0.03662681461590325	61.2371541349909	27.30240154615584
0.1354270583316663	0.03958500987114981	0.09583220807817129	0.03668097625673711	61.15753601415389	27.26208792810776
0.1355270783156631	0.03964814093601239	0.09601324690095787	0.03673517791355978	61.07809731970225	27.22186353236301
0.1356270982996599	0.03971133339994062	0.09619455681468256	0.03678941958637124	60.99883752605115	27.18172809582604
0.1357271182836567	0.03977458730088562	0.0963761382296813	0.0368437012751715	60.91975610955483	27.14168135637033
0.1358271382676535	0.03983790267684808	0.09655799155707213	0.03689802297996054	60.84085254849784	27.10172305283413
0.1359271582516503	0.03990127956587849	0.09674011720875703	0.03695238470073839	60.76212632308639	27.06185292501617
0.1360271782356471	0.03996471800607704	0.09692251559742335	0.03700678643750503	60.68357691544021	27.02207071367149
0.1361271982196439	0.04002821803559373	0.09710518713654535	0.03706122819026045	60.60520380958385	26.98237616050717
0.1362272182036407	0.04009177969262851	0.09728813224038622	0.03711570995900468	60.52700649143834	26.94276900817814
0.1363272381876375	0.04015540301543125	0.09747135132399926	0.03717023174373772	60.44898444881294	26.90324900028302
